#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-14T21:13:34 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-14T21:13:34	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/iso&-order=I&-out=logAge&logAge=7&-out=iso&iso=iso&-out=Rot&Rot=r&-out=Mini&-out=Zini&Zini=0.014&-out=Mass&-out=logL&-out=logTe&-out=Mbol&-out=Vmag&-out=U-B&-out=B-V&-out=logg&-out=Veq&-out=OOc&-out=logdM/dtm&-out=He4&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	logAge	(F4.1)	Initial age	[ucd=time.age]
#Column	iso	(A3)	Isochrone for this age	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	Mass	(F7.3)	Actual mass at the age of the isochrone	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	Mbol	(F7.3)	Bolometric magnitude	[ucd=phys.magAbs.bol]
#Column	Vmag	(F7.3)	V-band absolute magnitude	[ucd=phot.mag;em.opt.V]
#Column	U-B	(F6.3)	U-B colour index	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F6.3)	B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	logg	(F6.3)	Polar effective surface gravity in log scale	[ucd=instr.scale]
#Column	Veq	(F9.2)	Equatorial velocity	[ucd=phys.veloc;pos.eq]
#Column	OOc	(F7.4)	Actual {Omega}_surf_/{Omega}_crit_	[ucd=stat.fit.param]
#Column	logdM/dtm	(F8.3)	Mechanical mass loss in log scale	[ucd=phys.mass.loss]
#Column	He4	(E9.2)	4He surface abundance (mass fraction)	[ucd=phys.abund]
logAge	iso	Rot	Mini	Zini	Mass	logL	logTe	Mbol	Vmag	U-B	B-V	logg	Veq	OOc	logdM/dtm	He4
 7.8	iso	r	  6.796	0.014	  6.686	  3.953	3.575	 -5.133	 -4.148	 1.801	 1.604	 0.564	     1.36	 0.0319	   0.000	 3.22e-01
 7.8	iso	r	  6.796	0.014	  6.685	  3.974	3.574	 -5.185	 -4.178	 1.812	 1.612	 0.536	     1.30	 0.0312	   0.000	 3.22e-01
 7.8	iso	r	  6.797	0.014	  6.685	  3.995	3.572	 -5.238	 -4.205	 1.818	 1.617	 0.508	     1.25	 0.0305	   0.000	 3.22e-01
 7.8	iso	r	  6.797	0.014	  6.685	  4.016	3.570	 -5.290	 -4.232	 1.825	 1.622	 0.480	     1.20	 0.0298	   0.000	 3.22e-01
 7.8	iso	r	  6.798	0.014	  6.685	  4.037	3.568	 -5.343	 -4.258	 1.832	 1.628	 0.451	     1.15	 0.0291	   0.000	 3.22e-01
 7.8	iso	r	  6.798	0.014	  6.685	  4.058	3.566	 -5.395	 -4.285	 1.838	 1.633	 0.423	     1.09	 0.0284	   0.000	 3.22e-01
 7.8	iso	r	  6.799	0.014	  6.684	  4.079	3.564	 -5.448	 -4.312	 1.845	 1.638	 0.395	     1.04	 0.0277	   0.000	 3.22e-01
 7.8	iso	r	  6.799	0.014	  6.684	  4.104	3.562	 -5.511	 -4.343	 1.853	 1.645	 0.360	     0.99	 0.0271	   0.000	 3.22e-01
 7.8	iso	r	  6.800	0.014	  6.682	  4.134	3.560	 -5.584	 -4.378	 1.863	 1.653	 0.321	     0.95	 0.0264	   0.000	 3.24e-01
 7.8	iso	r	  6.800	0.014	  6.681	  4.163	3.557	 -5.657	 -4.413	 1.872	 1.661	 0.281	     0.90	 0.0258	   0.000	 3.26e-01
 7.8	iso	r	  6.801	0.014	  6.680	  4.192	3.554	 -5.730	 -4.448	 1.882	 1.669	 0.241	     0.86	 0.0251	   0.000	 3.27e-01
 7.9	iso	r	  0.800	0.014	  0.800	 -0.591	3.688	  6.228	  6.616	 0.489	 0.954	 4.638	     7.66	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.804	0.014	  0.804	 -0.582	3.690	  6.205	  6.587	 0.482	 0.947	 4.636	     8.11	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.807	0.014	  0.807	 -0.572	3.691	  6.181	  6.559	 0.475	 0.940	 4.635	     8.56	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.811	0.014	  0.811	 -0.563	3.692	  6.158	  6.530	 0.468	 0.932	 4.633	     9.00	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.815	0.014	  0.815	 -0.554	3.694	  6.135	  6.502	 0.460	 0.925	 4.632	     9.43	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.819	0.014	  0.819	 -0.545	3.695	  6.112	  6.474	 0.453	 0.918	 4.630	     9.86	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.822	0.014	  0.822	 -0.535	3.697	  6.089	  6.447	 0.446	 0.911	 4.628	    10.28	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.826	0.014	  0.826	 -0.526	3.698	  6.066	  6.419	 0.439	 0.904	 4.627	    10.69	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.830	0.014	  0.830	 -0.517	3.700	  6.043	  6.391	 0.432	 0.897	 4.625	    11.10	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.834	0.014	  0.834	 -0.508	3.701	  6.020	  6.364	 0.425	 0.891	 4.624	    11.49	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.837	0.014	  0.837	 -0.499	3.702	  5.998	  6.336	 0.418	 0.884	 4.622	    11.88	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.841	0.014	  0.841	 -0.490	3.704	  5.975	  6.309	 0.412	 0.878	 4.620	    12.27	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.845	0.014	  0.845	 -0.481	3.705	  5.952	  6.282	 0.405	 0.871	 4.619	    12.65	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.848	0.014	  0.848	 -0.472	3.706	  5.930	  6.255	 0.398	 0.865	 4.617	    13.02	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.852	0.014	  0.852	 -0.463	3.708	  5.908	  6.228	 0.391	 0.858	 4.616	    13.38	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.856	0.014	  0.856	 -0.454	3.709	  5.886	  6.201	 0.384	 0.852	 4.614	    13.73	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.860	0.014	  0.860	 -0.446	3.710	  5.864	  6.175	 0.378	 0.845	 4.613	    14.08	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.863	0.014	  0.863	 -0.437	3.712	  5.842	  6.148	 0.371	 0.839	 4.611	    14.43	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.867	0.014	  0.867	 -0.428	3.713	  5.820	  6.122	 0.364	 0.833	 4.609	    14.76	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.871	0.014	  0.871	 -0.419	3.714	  5.798	  6.095	 0.358	 0.826	 4.608	    15.09	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.874	0.014	  0.874	 -0.410	3.716	  5.776	  6.069	 0.351	 0.820	 4.606	    15.41	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.878	0.014	  0.878	 -0.402	3.717	  5.755	  6.043	 0.344	 0.814	 4.605	    15.73	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.882	0.014	  0.882	 -0.393	3.718	  5.733	  6.017	 0.338	 0.807	 4.603	    16.03	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.886	0.014	  0.886	 -0.385	3.720	  5.712	  5.991	 0.331	 0.801	 4.602	    16.33	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.889	0.014	  0.889	 -0.376	3.721	  5.690	  5.965	 0.325	 0.795	 4.600	    16.63	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.893	0.014	  0.893	 -0.368	3.722	  5.669	  5.939	 0.318	 0.788	 4.599	    16.91	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.897	0.014	  0.897	 -0.359	3.724	  5.648	  5.914	 0.312	 0.782	 4.597	    17.19	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.901	0.014	  0.901	 -0.351	3.725	  5.627	  5.888	 0.305	 0.775	 4.596	    17.55	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.904	0.014	  0.904	 -0.342	3.726	  5.606	  5.863	 0.300	 0.770	 4.594	    18.38	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.908	0.014	  0.908	 -0.334	3.727	  5.585	  5.838	 0.294	 0.764	 4.592	    19.18	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.912	0.014	  0.912	 -0.325	3.728	  5.564	  5.813	 0.288	 0.758	 4.590	    19.96	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.915	0.014	  0.915	 -0.317	3.730	  5.543	  5.788	 0.282	 0.752	 4.588	    20.73	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.919	0.014	  0.919	 -0.309	3.731	  5.522	  5.764	 0.276	 0.746	 4.586	    21.47	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.923	0.014	  0.923	 -0.300	3.732	  5.501	  5.739	 0.271	 0.741	 4.584	    22.19	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.927	0.014	  0.927	 -0.292	3.733	  5.480	  5.714	 0.265	 0.735	 4.582	    22.89	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.930	0.014	  0.930	 -0.284	3.734	  5.460	  5.690	 0.260	 0.730	 4.580	    23.58	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.934	0.014	  0.934	 -0.276	3.735	  5.439	  5.666	 0.254	 0.724	 4.578	    24.24	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.938	0.014	  0.938	 -0.268	3.736	  5.419	  5.641	 0.248	 0.718	 4.576	    24.88	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.942	0.014	  0.942	 -0.259	3.737	  5.398	  5.617	 0.243	 0.713	 4.574	    25.49	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.945	0.014	  0.945	 -0.251	3.739	  5.378	  5.593	 0.237	 0.707	 4.572	    26.09	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.949	0.014	  0.949	 -0.243	3.740	  5.358	  5.569	 0.232	 0.702	 4.570	    26.67	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.956	0.014	  0.956	 -0.227	3.742	  5.318	  5.521	 0.221	 0.693	 4.566	    27.76	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.964	0.014	  0.964	 -0.211	3.744	  5.278	  5.474	 0.210	 0.684	 4.562	    28.76	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.971	0.014	  0.971	 -0.195	3.746	  5.238	  5.427	 0.199	 0.675	 4.558	    29.67	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.979	0.014	  0.979	 -0.180	3.748	  5.199	  5.380	 0.188	 0.667	 4.555	    30.49	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.986	0.014	  0.986	 -0.164	3.750	  5.160	  5.334	 0.177	 0.658	 4.551	    31.22	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  0.994	0.014	  0.994	 -0.148	3.753	  5.121	  5.288	 0.167	 0.650	 4.547	    31.86	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.001	0.014	  1.001	 -0.133	3.755	  5.082	  5.242	 0.156	 0.642	 4.543	    32.23	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.009	0.014	  1.009	 -0.117	3.757	  5.043	  5.196	 0.147	 0.634	 4.538	    31.61	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.016	0.014	  1.016	 -0.102	3.758	  5.005	  5.151	 0.137	 0.627	 4.534	    30.99	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.023	0.014	  1.023	 -0.086	3.760	  4.966	  5.106	 0.128	 0.620	 4.529	    30.36	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.031	0.014	  1.031	 -0.071	3.762	  4.928	  5.062	 0.119	 0.612	 4.524	    29.72	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.038	0.014	  1.038	 -0.056	3.764	  4.890	  5.018	 0.110	 0.605	 4.519	    29.07	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.046	0.014	  1.046	 -0.041	3.766	  4.853	  4.974	 0.101	 0.598	 4.515	    28.41	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.053	0.014	  1.053	 -0.026	3.768	  4.815	  4.930	 0.092	 0.591	 4.510	    27.75	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.061	0.014	  1.061	 -0.011	3.770	  4.778	  4.887	 0.082	 0.584	 4.506	    27.07	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.068	0.014	  1.068	  0.004	3.771	  4.741	  4.844	 0.074	 0.576	 4.501	    26.39	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.076	0.014	  1.076	  0.018	3.773	  4.705	  4.802	 0.065	 0.569	 4.497	    25.71	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.083	0.014	  1.083	  0.033	3.775	  4.668	  4.759	 0.056	 0.562	 4.492	    25.01	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.091	0.014	  1.091	  0.047	3.777	  4.632	  4.717	 0.047	 0.555	 4.488	    24.31	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.098	0.014	  1.098	  0.061	3.778	  4.596	  4.676	 0.039	 0.549	 4.484	    23.59	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.105	0.014	  1.105	  0.074	3.780	  4.565	  4.640	 0.037	 0.543	 4.479	    23.90	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.120	0.014	  1.120	  0.098	3.782	  4.504	  4.574	 0.033	 0.534	 4.471	    25.07	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.135	0.014	  1.135	  0.122	3.785	  4.444	  4.508	 0.029	 0.524	 4.463	    25.97	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.150	0.014	  1.150	  0.146	3.787	  4.385	  4.444	 0.025	 0.515	 4.456	    26.60	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.165	0.014	  1.165	  0.169	3.790	  4.327	  4.380	 0.021	 0.506	 4.448	    26.94	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.180	0.014	  1.180	  0.192	3.792	  4.270	  4.317	 0.017	 0.497	 4.440	    26.99	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.195	0.014	  1.195	  0.215	3.795	  4.213	  4.254	 0.013	 0.488	 4.432	    26.75	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.210	0.014	  1.210	  0.237	3.797	  4.156	  4.193	 0.009	 0.479	 4.425	    26.21	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.225	0.014	  1.225	  0.260	3.800	  4.101	  4.132	 0.006	 0.470	 4.417	    25.36	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.240	0.014	  1.240	  0.282	3.802	  4.046	  4.072	 0.002	 0.461	 4.410	    24.20	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.254	0.014	  1.254	  0.304	3.804	  3.989	  4.009	-0.002	 0.452	 4.402	    21.86	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.262	0.014	  1.262	  0.317	3.806	  3.958	  3.975	-0.004	 0.447	 4.398	    19.81	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.269	0.014	  1.269	  0.329	3.807	  3.927	  3.940	-0.007	 0.441	 4.394	    17.99	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.277	0.014	  1.277	  0.341	3.809	  3.896	  3.906	-0.009	 0.436	 4.390	    16.40	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.284	0.014	  1.284	  0.354	3.810	  3.866	  3.872	-0.011	 0.431	 4.386	    15.03	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.292	0.014	  1.292	  0.366	3.812	  3.836	  3.839	-0.014	 0.426	 4.382	    14.37	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.307	0.014	  1.307	  0.390	3.814	  3.776	  3.774	-0.015	 0.416	 4.374	    14.56	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.321	0.014	  1.321	  0.413	3.817	  3.716	  3.712	-0.012	 0.408	 4.367	    14.76	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.336	0.014	  1.336	  0.437	3.820	  3.658	  3.650	-0.008	 0.399	 4.359	    14.96	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.351	0.014	  1.351	  0.460	3.822	  3.600	  3.588	-0.005	 0.390	 4.351	    15.21	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.359	0.014	  1.359	  0.471	3.824	  3.573	  3.559	-0.004	 0.386	 4.349	    15.54	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.374	0.014	  1.374	  0.493	3.827	  3.518	  3.501	 0.000	 0.376	 4.345	    16.19	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.389	0.014	  1.389	  0.514	3.830	  3.465	  3.443	 0.004	 0.366	 4.341	    16.82	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.403	0.014	  1.403	  0.535	3.834	  3.411	  3.386	 0.007	 0.356	 4.337	    17.43	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.418	0.014	  1.418	  0.556	3.837	  3.359	  3.329	 0.011	 0.346	 4.333	    18.02	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.433	0.014	  1.433	  0.577	3.840	  3.307	  3.273	 0.014	 0.336	 4.329	    18.59	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.448	0.014	  1.448	  0.598	3.843	  3.255	  3.218	 0.018	 0.327	 4.325	    19.14	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.463	0.014	  1.463	  0.618	3.846	  3.204	  3.164	 0.022	 0.318	 4.321	    19.67	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.478	0.014	  1.478	  0.639	3.849	  3.153	  3.113	 0.030	 0.311	 4.317	    20.18	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.493	0.014	  1.493	  0.659	3.852	  3.103	  3.063	 0.038	 0.304	 4.313	    20.67	 0.0000	   0.000	 2.66e-01
 7.9	iso	r	  1.508	0.014	  1.508	  0.678	3.855	  3.055	  3.015	 0.046	 0.297	 4.311	    26.40	 0.0235	   0.000	 2.66e-01
 7.9	iso	r	  1.523	0.014	  1.523	  0.697	3.858	  3.008	  2.968	 0.056	 0.288	 4.311	    36.91	 0.0684	   0.000	 2.66e-01
 7.9	iso	r	  1.538	0.014	  1.538	  0.716	3.862	  2.961	  2.921	 0.066	 0.280	 4.311	    47.31	 0.1128	   0.000	 2.66e-01
 7.9	iso	r	  1.552	0.014	  1.552	  0.734	3.866	  2.915	  2.875	 0.075	 0.272	 4.312	    57.61	 0.1569	   0.000	 2.66e-01
 7.9	iso	r	  1.567	0.014	  1.567	  0.752	3.869	  2.869	  2.829	 0.084	 0.264	 4.313	    67.82	 0.2004	   0.000	 2.66e-01
 7.9	iso	r	  1.582	0.014	  1.582	  0.770	3.872	  2.824	  2.784	 0.093	 0.256	 4.315	    77.93	 0.2436	   0.000	 2.66e-01
 7.9	iso	r	  1.597	0.014	  1.597	  0.788	3.876	  2.779	  2.740	 0.100	 0.248	 4.316	    87.94	 0.2864	   0.000	 2.66e-01
 7.9	iso	r	  1.612	0.014	  1.612	  0.806	3.879	  2.735	  2.698	 0.100	 0.240	 4.319	    97.86	 0.3287	   0.000	 2.66e-01
 7.9	iso	r	  1.627	0.014	  1.627	  0.824	3.882	  2.691	  2.656	 0.100	 0.231	 4.321	   107.69	 0.3707	   0.000	 2.66e-01
 7.9	iso	r	  1.642	0.014	  1.642	  0.841	3.886	  2.647	  2.615	 0.100	 0.223	 4.324	   117.43	 0.4123	   0.000	 2.66e-01
 7.9	iso	r	  1.657	0.014	  1.657	  0.858	3.889	  2.604	  2.574	 0.100	 0.215	 4.327	   127.08	 0.4535	   0.000	 2.66e-01
 7.9	iso	r	  1.672	0.014	  1.672	  0.876	3.892	  2.561	  2.534	 0.100	 0.207	 4.331	   136.64	 0.4944	   0.000	 2.66e-01
 7.9	iso	r	  1.687	0.014	  1.687	  0.892	3.896	  2.519	  2.494	 0.100	 0.198	 4.335	   146.12	 0.5348	   0.000	 2.66e-01
 7.9	iso	r	  1.701	0.014	  1.701	  0.909	3.899	  2.477	  2.454	 0.100	 0.190	 4.339	   154.62	 0.5710	   0.000	 2.66e-01
 7.9	iso	r	  1.716	0.014	  1.716	  0.925	3.902	  2.437	  2.416	 0.100	 0.182	 4.340	   154.78	 0.5700	   0.000	 2.66e-01
 7.9	iso	r	  1.731	0.014	  1.731	  0.941	3.906	  2.397	  2.381	 0.099	 0.174	 4.341	   154.92	 0.5689	   0.000	 2.66e-01
 7.9	iso	r	  1.746	0.014	  1.746	  0.957	3.909	  2.358	  2.347	 0.098	 0.167	 4.342	   155.05	 0.5679	   0.000	 2.66e-01
 7.9	iso	r	  1.761	0.014	  1.761	  0.972	3.912	  2.319	  2.313	 0.096	 0.159	 4.343	   155.17	 0.5668	   0.000	 2.66e-01
 7.9	iso	r	  1.776	0.014	  1.776	  0.988	3.915	  2.280	  2.279	 0.095	 0.152	 4.344	   155.27	 0.5657	   0.000	 2.66e-01
 7.9	iso	r	  1.791	0.014	  1.791	  1.003	3.918	  2.242	  2.246	 0.094	 0.144	 4.345	   155.36	 0.5646	   0.000	 2.66e-01
 7.9	iso	r	  1.806	0.014	  1.806	  1.018	3.922	  2.204	  2.212	 0.093	 0.137	 4.346	   155.44	 0.5635	   0.000	 2.66e-01
 7.9	iso	r	  1.821	0.014	  1.821	  1.034	3.925	  2.166	  2.180	 0.092	 0.130	 4.347	   155.51	 0.5623	   0.000	 2.66e-01
 7.9	iso	r	  1.836	0.014	  1.836	  1.048	3.928	  2.129	  2.147	 0.090	 0.123	 4.348	   155.56	 0.5612	   0.000	 2.66e-01
 7.9	iso	r	  1.850	0.014	  1.850	  1.063	3.931	  2.092	  2.117	 0.087	 0.115	 4.348	   155.61	 0.5600	   0.000	 2.66e-01
 7.9	iso	r	  1.865	0.014	  1.865	  1.078	3.934	  2.054	  2.088	 0.082	 0.106	 4.349	   155.73	 0.5590	   0.000	 2.66e-01
 7.9	iso	r	  1.880	0.014	  1.880	  1.093	3.937	  2.018	  2.060	 0.077	 0.098	 4.350	   155.84	 0.5581	   0.000	 2.66e-01
 7.9	iso	r	  1.895	0.014	  1.895	  1.108	3.940	  1.981	  2.032	 0.072	 0.089	 4.351	   155.93	 0.5571	   0.000	 2.66e-01
 7.9	iso	r	  1.910	0.014	  1.910	  1.122	3.943	  1.945	  2.004	 0.068	 0.081	 4.351	   156.01	 0.5561	   0.000	 2.66e-01
 7.9	iso	r	  1.925	0.014	  1.925	  1.136	3.946	  1.909	  1.976	 0.063	 0.073	 4.352	   156.08	 0.5551	   0.000	 2.66e-01
 7.9	iso	r	  1.940	0.014	  1.940	  1.151	3.949	  1.873	  1.948	 0.058	 0.064	 4.353	   156.15	 0.5540	   0.000	 2.66e-01
 7.9	iso	r	  1.955	0.014	  1.955	  1.165	3.952	  1.838	  1.921	 0.054	 0.056	 4.353	   156.19	 0.5530	   0.000	 2.66e-01
 7.9	iso	r	  1.970	0.014	  1.970	  1.179	3.955	  1.802	  1.894	 0.049	 0.049	 4.354	   156.23	 0.5519	   0.000	 2.66e-01
 7.9	iso	r	  1.985	0.014	  1.985	  1.193	3.957	  1.768	  1.868	 0.044	 0.043	 4.355	   156.26	 0.5508	   0.000	 2.66e-01
 7.9	iso	r	  1.999	0.014	  1.999	  1.207	3.960	  1.733	  1.841	 0.040	 0.037	 4.355	   156.28	 0.5497	   0.000	 2.66e-01
 7.9	iso	r	  2.014	0.014	  2.014	  1.220	3.963	  1.700	  1.816	 0.036	 0.032	 4.355	   156.08	 0.5483	   0.000	 2.66e-01
 7.9	iso	r	  2.029	0.014	  2.029	  1.233	3.965	  1.668	  1.790	 0.031	 0.027	 4.355	   155.86	 0.5469	   0.000	 2.66e-01
 7.9	iso	r	  2.059	0.014	  2.059	  1.258	3.970	  1.604	  1.740	 0.024	 0.017	 4.354	   155.42	 0.5439	   0.000	 2.66e-01
 7.9	iso	r	  2.089	0.014	  2.089	  1.284	3.975	  1.540	  1.690	 0.016	 0.007	 4.353	   154.95	 0.5410	   0.000	 2.66e-01
 7.9	iso	r	  2.119	0.014	  2.119	  1.309	3.979	  1.478	  1.643	 0.006	-0.002	 4.353	   154.51	 0.5383	   0.000	 2.66e-01
 7.9	iso	r	  2.148	0.014	  2.148	  1.333	3.984	  1.416	  1.600	-0.008	-0.008	 4.352	   154.11	 0.5358	   0.000	 2.66e-01
 7.9	iso	r	  2.178	0.014	  2.178	  1.358	3.988	  1.356	  1.557	-0.022	-0.014	 4.351	   153.71	 0.5334	   0.000	 2.66e-01
 7.9	iso	r	  2.208	0.014	  2.208	  1.382	3.992	  1.295	  1.514	-0.036	-0.020	 4.349	   153.28	 0.5310	   0.000	 2.66e-01
 7.9	iso	r	  2.238	0.014	  2.238	  1.406	3.997	  1.236	  1.472	-0.049	-0.025	 4.348	   152.84	 0.5286	   0.000	 2.66e-01
 7.9	iso	r	  2.268	0.014	  2.268	  1.429	4.001	  1.177	  1.431	-0.063	-0.031	 4.347	   152.39	 0.5263	   0.000	 2.66e-01
 7.9	iso	r	  2.327	0.014	  2.327	  1.475	4.009	  1.062	  1.356	-0.095	-0.040	 4.345	   151.71	 0.5219	   0.000	 2.66e-01
 7.9	iso	r	  2.387	0.014	  2.387	  1.520	4.017	  0.949	  1.282	-0.125	-0.049	 4.342	   151.29	 0.5181	   0.000	 2.66e-01
